Fecha,Humedad relativa,Temperatura,Velocidad del viento,Presión atmosférica,Radiación solar,Precipitaciones,Humedad relativa mínima
2019-02-09,72.4958076621585,9.779034051887749,2.7940581834490694,900.0,7508.471668684591,0.0,56.87580160328701
2019-02-10,100.0,-0.033122020726858374,2.222206612156529,1050.0,0.0,0.0,86.8444186660138
2019-02-11,85.28625018480906,10.273292089440245,11.872473401005285,1046.854690904248,9576.465602042374,0.0,64.33509850429228
2019-02-12,80.83200297331167,8.41965256020805,2.1962731946327523,934.8248974689978,4749.782433710767,0.9736933691862861,66.56743283320873
2019-02-13,75.48911728448171,4.884271683977578,13.68757853248701,900.0,7935.689982610809,0.0,47.158553150323094
2019-02-14,75.8689663954418,3.5276109377060276,17.901773935488727,900.0,8874.116371082335,0.0,38.3425864705045
2019-02-15,79.80863214055786,3.330737595121997,5.083114845719394,900.0,11513.963621631923,0.0,34.697869401968134
2019-02-16,81.77368598423892,10.137456159589538,3.0972463460464867,959.4485880342643,4757.4437885913585,0.20085494702834958,76.48859122860298
2019-02-17,55.58096900999447,2.166493156227986,2.6720270012912586,1050.0,11586.623154348943,0.0,28.010849317828054
2019-02-18,84.8176935651234,10.865348961357014,5.979118614065388,1020.000715467523,6982.260689713825,0.0,54.44355973063266
2019-02-19,55.191315545334874,8.411717271086605,5.850763127215475,900.0,8002.989261700611,0.0,54.102377847430986
2019-02-20,91.24511926796086,5.657544890845358,2.928828369277396,900.0,4881.409128583243,0.0,73.33566983429156
2019-02-21,60.24276776314693,6.3144933683103694,1.7147770583027842,1050.0,5249.622724871036,0.1349637533416108,67.77152233982379
2019-02-22,72.03700658208423,4.603705129425213,21.921936654492704,900.0,11347.026264870801,0.0,61.58504912220666
2019-02-23,81.5467549018513,7.679225126790646,9.099559826998304,900.0,1351.0278231430436,0.0,73.22773866464608
2019-02-24,77.62480208523021,8.040866816661186,1.5598224973449875,918.9317536873497,9622.4454320587,0.8530216632447815,36.05171297394667
2019-02-25,74.09644865713037,4.581261815681077,1.9963539535428387,900.0,3956.0350443315106,0.0,74.0129413463708
2019-02-26,40.201366202192155,5.597942306558423,4.057962868689703,900.0,6142.938621490405,0.0,30.607343991678484
2019-02-27,88.73328139635692,10.756688546575983,12.562270827294599,1013.9721214838602,12000.549237054676,0.0,64.38639675214297
2019-02-28,67.72412088404191,10.674192737377496,2.2471542871868806,974.5917271212531,6641.05286757659,0.0,77.15834462658802
2019-03-01,74.83068593335143,12.967776516172293,18.24598020081961,984.4361357450371,5510.008200303573,5.8834078213604,60.757414273346136
2019-03-02,61.74477840055365,11.210571196755113,4.835803183449589,1016.8479831753466,15619.554255436382,0.0,53.343536091430956
2019-03-03,87.2863796414775,3.134099894259693,1.6613531458679882,1050.0,12822.031483741297,0.0,47.005819820181266
2019-03-04,79.72954641730696,9.0116191334839,9.274633647348534,900.0,7220.728906823604,3.3984775684050894,68.57566843766594
2019-03-05,90.76891360121688,11.736592804173398,4.729224489766205,1050.0,10276.640410639813,3.045294848720155,65.03250725637257
2019-03-06,68.5996866594199,13.086226498221691,10.240866741086267,900.0,14794.623956653033,0.0,47.025769205611105
2019-03-07,74.35905051991202,8.260419394976392,6.440928611018951,955.3362446564192,16433.320793181974,0.0,43.615858801287544
2019-03-08,94.97581516904164,5.544241715556184,7.733755635232683,1050.0,12316.291622623865,5.817017007224754,61.088760527326244
2019-03-09,78.34382158428251,5.071921525847913,13.119177140714259,994.5955413438985,10576.100371734463,5.361774981510369,55.66603677144811
2019-03-10,71.37984624315308,11.204722869625286,15.22850406002165,900.0,11755.388218947688,0.0,85.41022470739273
2019-03-11,85.08177201993433,9.13816448020505,8.340475255396518,990.4339707493035,7126.023993291671,0.18157677687896412,49.509027081275185
2019-03-12,80.48496325535088,6.248509857899293,20.35642554615356,900.0,4658.238045131548,0.0,46.29195493411312
2019-03-13,68.42371526144082,7.948297594534475,2.17125222600358,900.0,12578.19601006178,0.0,22.95783223766643
2019-03-14,77.03522971642764,13.472578046422893,12.167578583606163,900.0,11372.93056633653,0.0,71.50928868992933
2019-03-15,85.9680065330465,7.314604980942052,3.6576555647878704,900.0,12004.728837625782,0.0,56.221951649924584
2019-03-16,85.70183585152024,6.773558114142417,8.86695388379032,1050.0,18375.181409548153,5.037279172234491,63.22388224844789
2019-03-17,100.0,1.1070798386467242,4.351812665076509,1035.668900664689,13025.562379895375,0.0,41.47209243717031
2019-03-18,100.0,9.182806343377349,3.489259788887953,1006.6966441819405,5554.060927771983,2.168958502278933,65.14745632240805
2019-03-19,100.0,9.000026410040405,3.8256856724832735,900.0,9329.9107804629,1.8151882871364724,74.98585280146013
2019-03-20,75.46092638967528,6.188634407007153,4.3350545049036,900.0,14248.555389865298,0.0,47.685141744392105
2019-03-21,94.31961980004317,5.62677016190683,4.504849589220473,900.0,11309.111602562378,0.0,72.07720457064805
2019-03-22,70.89180582295788,5.1411085541512325,2.605468274941146,1046.7135483428158,15516.128959630547,0.0,47.87087983634393
2019-03-23,81.36336379918023,9.539678099540858,4.201155827156991,900.0,9389.43059657513,6.2312948155081544,76.4764927096219
2019-03-24,73.84210975614778,2.7167771603458095,2.6810624328577806,958.6224266776833,15741.226506532563,0.0,46.04863146894185
2019-03-25,57.42740482714934,13.781036063870898,5.4186564215308675,916.727982481747,20435.22261600587,0.0,33.367982129516946
2019-03-26,66.15347782393786,10.71153713338274,4.874406501567951,900.0,14484.808026086916,0.0,34.287794679679344
2019-03-27,60.664133614831556,8.471335795233681,1.6211200654626694,900.0,11557.668716950173,0.0,35.5413019142535
2019-03-28,81.67542455907004,8.369795661128336,15.284263500224753,900.0,6397.563042050222,11.476102964266056,67.33777473434148
2019-03-29,100.0,6.654264572368365,8.44797653658033,900.0,10696.04432968815,6.616746550147594,63.39665378155935
2019-03-30,79.84760171085836,13.720233101500694,1.5738079590999472,1038.4520949299633,15053.757990143955,0.0,45.335442785591205
2019-03-31,68.12287939936627,10.272423008613941,2.931418165262113,1000.9067686271777,13176.867314122821,0.0,28.92895758779089
2019-04-01,75.08525495366536,12.067569400720057,4.274889872994084,1050.0,12581.025036618486,0.0,34.94748311118915
2019-04-02,72.72479129527783,9.783656456390494,5.762522868425328,1050.0,19793.655083793612,0.0,51.65543993366289
2019-04-03,54.72786750917367,7.210548068900768,5.0716153988842665,900.6199044880899,18429.50009882589,0.0,29.46716010531556
2019-04-04,62.14119703079465,14.744721376422877,8.413772513378177,900.0,9222.611867186382,5.945071016111437,55.141478609508155
2019-04-05,53.25124532610663,13.40813576392938,5.013056190432991,1050.0,21136.807676108718,0.0,25.45172098507996
2019-04-06,67.93840632784952,12.921097110414788,3.179736903337929,919.9817441623666,24448.146101333343,0.0,34.819999310852516
2019-04-07,100.0,9.564974565159293,9.396846775971177,900.0,9323.439018060151,1.3865760132032394,70.97496301495005
2019-04-08,85.98002635481458,5.754486035336756,3.7851276089996873,981.385684096333,15312.988190728267,0.0,62.594542268741286
2019-04-09,72.34368595249352,11.975824531769918,8.565678888491655,1050.0,11117.771930949839,5.120550299309617,67.48080062333474
2019-04-10,66.69213159289541,22.513392146436203,5.6509294507751076,900.0,24111.75326212731,0.0,32.24219059396029
2019-04-11,70.2674609544934,4.342107803119762,2.518729318890145,1050.0,0.0,0.0,100.0
2019-04-12,87.12712535249821,13.889837080413336,1.782878388411536,900.0,18582.88613914977,0.21385210036434688,42.777862525936236
2019-04-13,71.5195522313315,9.665917337591045,4.637214158119872,1050.0,10871.721419522502,2.263329443745411,56.785453280975446
2019-04-14,70.54229008933913,9.690863992626259,8.15949790405498,1050.0,24120.386684885754,0.0,49.77308981339441
2019-04-15,62.24095903603116,9.928300223318669,17.099553158844543,900.0,17910.932016105435,0.0,30.251342723114835
2019-04-16,68.153271740564,14.82284674095785,4.171972713787642,1050.0,15786.214826089115,6.996800312617624,39.4954070030047
2019-04-17,64.96666773063963,13.834577690537236,2.835293979305191,900.0,24954.397027076517,0.0,45.32380557976621
2019-04-18,51.9202425597449,13.541638593153879,12.873319304841765,900.0,25035.671697762486,0.0,24.369466835867634
2019-04-19,51.8959721348706,6.1200077521783935,19.03269801285292,1010.6687656287238,21996.75327488052,0.0,32.219727862102026
2019-04-20,74.42241405351372,7.804080330317106,2.994897356856571,1012.6773492111182,10236.814963023415,3.6763677996092223,58.548263911360934
2019-04-21,81.63574884067812,15.51748634441557,2.826191591638644,900.0,25963.830680083192,0.0,35.56623443307949
2019-04-22,49.41743442841689,13.54246820904928,8.94775783502691,900.0,13917.17658587781,0.0,38.09846714419451
2019-04-23,38.34035033043276,13.609875273167344,5.540693986408542,989.437287908621,6891.981711713601,0.0,37.09634760005619
2019-04-24,69.7173723369534,7.112438720080244,3.731303736833022,900.0,24420.65998609242,0.0,30.904044846643703
2019-04-25,68.90288860362557,10.783976040925376,2.36802453982717,1050.0,12462.02573331348,0.0,41.626004837048576
2019-04-26,61.098971603042564,9.098224404299971,5.075780012936053,900.0,17224.830251168314,1.835202095687516,56.58570546903948
2019-04-27,71.92887183857648,8.39246531591685,2.1046828628343737,947.5049057620888,19843.636165584925,0.0,35.566565638147864
2019-04-28,83.19855689726444,14.243716269662599,4.1925664420373225,900.0,19054.366886225544,0.0,32.54449061001625
2019-04-29,61.72264964638601,15.896774356557065,2.186856446056679,989.47285625462,18942.499228350534,0.0,20.593941972486824
2019-04-30,52.56298847087429,17.375294442027645,4.474582201526171,1028.8039280607616,16989.732148290168,0.0,20.384384036534215
2019-05-01,89.30157834365284,11.860977619330226,2.814516970432935,1050.0,14159.359922061894,0.0,59.815551184800675
2019-05-02,49.84076749772543,8.33286649643692,1.8777721597510868,900.0,26329.568827122428,0.0,19.363416714856527
2019-05-03,80.16717428706744,11.462868650535906,2.674025457988773,1050.0,17559.72337762392,1.958825837667018,69.58068589522323
2019-05-04,60.10306611869068,16.95412979352307,3.508537659345983,921.4657122757792,23498.524120701815,0.22002413210313693,38.79650565425601
2019-05-05,53.92779837632779,8.44215226945874,6.322989597607203,1050.0,21617.546641238616,0.7811469670535669,37.02338367884178
2019-05-06,82.7494338119781,15.645751720232319,10.973972218567006,936.1601376195563,17388.710696065395,0.0,36.40239794275952
2019-05-07,62.13772678224589,17.277783534736297,3.521389484469805,990.8025322006378,29818.873139943626,0.0,29.18314886600499
2019-05-08,78.29328152584473,15.814159955482939,1.6891366826639411,908.8847703180471,22429.296445285912,1.1558640857667384,37.54041502018173
2019-05-09,69.8908691727622,10.48489984445998,8.998604814847637,1035.1280288675098,25933.54196981172,0.0,30.760728171426067
2019-05-10,66.81845255416191,9.542958174436723,6.229651057340538,900.0,25029.519104070278,0.0,35.881922976331964
2019-05-11,80.73507335117763,11.963991265837153,19.336180056114287,1003.4946878970535,16480.381206617974,0.0,45.63482321444574
2019-05-12,85.39458303228399,6.883504103442721,5.5966795219187375,900.0,16857.314113619632,0.0,53.26802784427376
2019-05-13,63.27456766756236,21.12205025368743,12.425072721509519,900.0,21619.15367400272,0.0,34.81930501980054
2019-05-14,69.03959492464833,10.850059629272922,3.7723214330879538,900.0,19225.369465845943,0.0,31.215491428119194
2019-05-15,65.11517919351482,14.020250418377383,15.254924780397653,1025.1543798376993,27830.55020428274,0.0,33.70393534551473
2019-05-16,43.559341538035234,14.193985623543375,1.5662764798626694,900.0,24073.630011530495,0.0,26.16495547835651
2019-05-17,72.53889805713231,16.243286645083227,3.026467680357884,936.1260829373574,14969.437997881736,4.809824609332305,58.377137702718244
2019-05-18,68.66796741254076,12.101885563256529,12.63932145481929,924.1545356286762,24317.064094282727,0.0,38.65201993213861
2019-05-19,63.135396269002264,13.598365141527834,7.356523302900995,900.0,15160.449484316501,0.0,83.27854373184653
2019-05-20,64.66157281350925,18.763319896683115,3.0134507320014046,1022.6920044583338,19530.05590185904,0.0,37.905159767688154
2019-05-21,93.28092818831226,12.87666773182578,2.9486534754693876,933.6241331245666,11735.739398354832,1.1054690005671646,78.48122218913893
2019-05-22,45.578514897972155,18.97986224458003,2.908394193183025,900.0,22266.80339610857,0.0,15.759745195269312
2019-05-23,84.19735074665883,16.544615949903832,5.699044375749647,900.0,16033.983851987165,0.0,69.66181054772827
2019-05-24,82.83681453601234,11.293325136726148,5.527207376963804,1050.0,32055.598227965336,0.0,21.92737720790544
2019-05-25,83.7036213302466,17.615974229023067,1.6338598922827432,1050.0,17860.524825064156,0.19990650732963333,67.27249048455079
2019-05-26,62.403217176204755,11.824390237962998,11.645337754930438,1050.0,19659.41306974857,0.0,30.950368579865476
2019-05-27,68.31843153754399,14.835834562208253,4.768588319736735,941.0808591025811,25322.966391776477,0.6302941376763188,15.003850882626416
2019-05-28,57.493953925587704,20.18811460909963,14.980469295783404,1050.0,29474.948120072615,0.0,46.74387560914974
2019-05-29,79.85359684381086,14.036171649376824,10.818013600786877,917.8441922226979,25168.018551444788,0.0,31.88515865375595
2019-05-30,79.89629837015565,7.569540610803003,3.2688837402405686,900.0,20131.407636939195,0.0,48.59160223906909
2019-05-31,100.0,15.03480685309766,2.2692366012488763,919.1360361132564,15490.81183072586,6.473030400023846,58.082282836738834
2019-06-01,97.67571306865916,19.196110846199232,2.739246562810089,900.0,20502.72918619927,12.090484493139078,49.57915782541529
2019-06-02,66.76100084356449,17.17712117724165,3.0743763488899045,900.0,12743.227779340965,4.396388800977018,63.27976998333205
2019-06-03,72.44282350072548,21.42799505682565,3.107434809630979,900.0,29498.240546851466,0.0,29.014839160978195
2019-06-04,57.97202529170628,25.48732247950613,2.4646651915060245,900.0,20170.145606739454,0.18050167678994467,24.62405251800031
2019-06-05,63.42364755209129,22.315028111308603,2.587641832902473,900.0,11061.190587649871,5.960133443649217,51.388651679681615
2019-06-06,62.0268218668512,29.845550314280683,10.681482718742176,905.5729631538604,27426.82657181476,0.0,21.78825087782044
2019-06-07,66.30379994459304,27.935863710202742,3.216251626520649,976.3938321028696,18677.281994999583,0.0,27.050300918435006
2019-06-08,74.2062607449744,26.011258190613123,1.3385469882758372,1050.0,29575.47301623348,0.0,13.402467514502124
2019-06-09,66.42593331592575,17.777759570174183,2.442910531223869,900.0,22406.254334644538,0.23766376423610663,32.87378569098956
2019-06-10,68.2196763260389,17.81881630943243,5.813659341288698,900.0,20228.686180204284,1.8107305599146455,31.00114627860195
2019-06-11,72.54362201200347,15.41171130333056,1.5001381357755128,986.1382335385126,19054.519465323385,0.0,38.4950352011021
2019-06-12,79.65036320579209,19.655926331012203,8.37461493410775,1022.3842556725706,13818.071018483413,0.29059237550962,53.78015218952746
2019-06-13,92.62779131464963,15.35032124119697,8.842266404761942,1050.0,28160.892620731447,0.0,55.38938113891686
2019-06-14,88.6066677389791,15.856272793229936,2.701189067447673,981.5249903031958,15493.236372145484,3.734620003412982,42.52952030266764
2019-06-15,60.990283304458785,25.126624792705563,2.4224083802113805,900.0,28931.239820961808,0.0,26.2889827297156
2019-06-16,79.84170557792156,13.38474127227286,2.6564927486901615,988.3930627291802,20501.72260110362,18.272132582527004,50.03732792274849
2019-06-17,59.13413816558449,31.76171216710775,1.5461273123431707,900.0,29707.336505040283,0.0,24.156698575563286
2019-06-18,51.734334769394906,25.549541556083017,4.937596319286267,900.0,25677.171902984937,0.0,35.85494305396485
2019-06-19,72.18046807384894,25.181878818756875,2.456969947411142,984.8516604827837,19191.55153148452,0.0,23.630938984893056
2019-06-20,57.47000314971777,23.34722955710137,2.8036740170760077,969.5307124287705,21700.410826885487,0.0,33.167147883476815
2019-06-21,61.09521326292559,13.741885682091391,2.4458158302863513,900.0,17210.212824527847,14.256731844730247,36.869767054880064
2019-06-22,76.55588832233282,22.99823832661515,1.9810635848408726,900.0,20254.933670835788,0.34871596161106777,32.67029533151368
2019-06-23,80.44147771601664,17.86708708767204,3.5245436561778107,900.0,21222.247640717975,0.1678039746747838,45.10824540911443
2019-06-24,68.80565877808533,12.629885139696349,3.427470098108683,911.1076078141947,14418.751156340531,6.353882892269201,54.37864875645441
2019-06-25,72.09091779667759,16.265217884496522,8.550811812964803,1050.0,23903.07617217649,0.0,37.42578406313855
2019-06-26,73.87028818235605,14.396273099784949,6.903186739045993,900.0,25104.116567860146,0.9802851432412971,47.15913248147216
2019-06-27,51.53853403659641,19.34198759036964,5.26198696931025,1050.0,25799.607065261618,0.0,60.89118409744364
2019-06-28,76.22107114835188,15.53974360446893,5.935215600012901,1045.6060693253562,20924.663753817014,2.258669523482014,26.129034439186977
2019-06-29,42.15776321441923,23.28035088914455,7.721446844721594,900.0,32097.152679722276,0.0,34.945448485756806
2019-06-30,70.12001963875484,21.129829775392984,2.0059779407737954,1049.4241846870868,22838.17110383713,5.769304793423603,45.51404648599265
2019-07-01,67.87629693538663,20.719040355228284,10.82393072874881,1038.5381686553558,23195.962590359384,0.0,35.9696554284278
2019-07-02,60.264765946085355,19.427636702215004,3.2525309586711897,900.0,23154.272252627572,0.0,32.336047731917915
2019-07-03,78.62443032980086,28.35892407567082,2.839191999098381,991.5050920073733,24429.913126678508,2.2411690145728063,35.59759331311775
2019-07-04,63.20786528312464,22.612786282495897,2.360043472911337,1050.0,28812.49343875359,0.0,25.812275736445393
2019-07-05,56.416398159994436,28.14429641693,5.635616013295927,969.5930916485585,33173.35246609503,0.0,25.614280502360007
2019-07-06,69.07278413058651,17.971604976324503,7.4373839464980245,1033.5290358701043,18085.34775717097,0.0,40.48310092500689
2019-07-07,77.65007594587706,19.505758889584133,5.006736074212157,900.0,20696.691899584675,1.224058687885131,46.24608609023823
2019-07-08,52.8166279273664,19.16346496097605,3.9698132560608204,1049.7397563432378,23025.723079493386,0.0,36.90595642444889
2019-07-09,82.01644810813569,24.944495412540277,1.8153724629693857,1050.0,23209.071841391484,0.0,26.779879570950705
2019-07-10,61.25885643372385,16.586512335551255,2.4792691150043713,927.8936336940534,25742.35785325652,0.0,40.366008321524696
2019-07-11,64.051419319529,18.756835385382082,5.193381609249275,900.0,32935.94287484357,0.0,35.743945591442106
2019-07-12,52.1331572702943,22.239497457544807,7.06401331859511,906.9189564611427,24111.666379687686,0.0,14.841728231309313
2019-07-13,64.58705369923443,25.546522605275587,5.5416023777661625,943.5497713522677,27193.855051875653,0.0,28.46996578596148
2019-07-14,47.46909827023668,18.436477037845343,4.984502206499337,900.0,17338.205307090902,0.0,16.267183829510174
2019-07-15,58.35096181591518,20.091506580038622,2.9262251707276246,974.1322392447065,26751.899427462136,0.0,40.506622772827235
2019-07-16,77.39684312551134,19.601613449476307,4.849761773962708,1031.4028610020466,20156.814546518857,0.0,34.368375847658065
2019-07-17,87.34199149274455,23.00520040950132,3.665493521342015,1050.0,14693.071605114234,0.696155743641757,48.26454019990756
2019-07-18,55.81964928687902,23.44202985976152,5.717879736113052,937.8684325297355,24986.240514654593,0.0,24.39466144632711
2019-07-19,51.29403168281181,19.27638078340467,3.42443746297378,900.0,28389.94524068251,0.0,12.78808993252872
2019-07-20,62.762347238816886,22.195004947653704,3.283530994278908,952.8922466396973,22003.908866359103,1.8977538467135593,45.779898368188505
2019-07-21,43.20714689295565,22.439876945422345,5.602168827632702,1045.3664245065106,28645.455245366826,0.0,28.063516358311137
2019-07-22,54.93257360320182,35.607430214535476,5.487296693831507,1050.0,24585.598208463158,0.0,24.209492115454083
2019-07-23,51.812635183058035,31.02701556818035,5.953397955501036,900.0,30554.80166604504,0.0,28.81820587432846
2019-07-24,54.85240318671887,26.340459728208387,4.03660134816008,959.5267689841422,23708.189146721656,0.0,24.15807322962694
2019-07-25,57.62895266107998,19.838484777102995,6.044008360904554,900.0,31196.160786004297,0.0,18.104057270512527
2019-07-26,69.22165416112885,25.226627490237757,5.259438906723612,1050.0,19264.160042888987,1.192089429479371,29.707270874000283
2019-07-27,56.25905838612452,22.86356076595457,5.6867649870228725,900.0,26907.421250454365,0.0,34.33183732548562
2019-07-28,51.50591381035239,29.833127956250113,6.124521133925768,900.0,25002.637711585023,0.0,15.948663823169934
2019-07-29,51.71443994754217,27.043068000097016,4.021307241925947,1050.0,26687.702574669613,0.0,22.577722481354733
2019-07-30,65.02195449416271,22.242775944531306,1.319269987621263,900.0,21732.648810370087,0.0,27.31233709042513
2019-07-31,36.36224624776612,20.048960650909972,5.848311748220629,1050.0,25121.67567604686,0.0,35.96432646123883
2019-08-01,50.67341990457928,29.614320302261852,1.5033029545892316,900.0,20930.767560286688,0.0,18.447836336148402
2019-08-02,53.61330474556767,26.2649480793682,4.464560400594924,900.0,22705.56084857715,0.0,21.566075809677255
2019-08-03,61.98820774679695,15.464429615403564,1.906033800815538,938.622842533039,15600.346419555673,0.0,26.823117535736596
2019-08-04,54.64603672136025,19.078956762176865,3.4585869115798915,1050.0,23200.776838705828,0.0,29.719966420137965
2019-08-05,49.81953526596866,19.86723759703615,4.451862888495688,900.0,24666.599606077223,0.0,27.26058109585349
2019-08-06,68.10769516949603,14.636430628779618,2.8945274401189423,1050.0,19135.106157848593,0.0,43.00006840083489
2019-08-07,55.50849610941798,18.541552531605298,5.41290279162011,960.0726588604524,26148.11967837719,0.0,27.166530096144626
2019-08-08,39.605380355763664,20.991396889260557,2.405181740366067,900.0,16158.282120891461,0.0,34.593694273476956
2019-08-09,37.393265841394076,23.700866982632718,3.5834317373682723,900.0,24310.00083127588,0.0,23.793660137163556
2019-08-10,87.31953247782162,16.285614387997022,1.465937859733207,900.0,15813.291166662333,0.0,51.70364510569742
2019-08-11,46.334226484804624,32.33377150672913,3.331393571590711,900.0,22424.30029341648,0.0,22.5991889321839
2019-08-12,53.36943683569084,23.63737672761382,2.2855620286559146,1025.9028777696847,14591.736249111365,0.0,23.92870963881989
2019-08-13,58.493388995193214,20.03863709597309,1.3638844058652506,900.0,20421.68566576408,0.0,29.185658393871915
2019-08-14,63.40402793801277,28.72142075378463,3.5571627295547206,900.0,22226.458401991837,0.0,35.00725910477705
2019-08-15,48.525598159909414,18.42595817552068,5.192991197326041,1050.0,20879.962774615426,0.0,25.146435964022384
2019-08-16,47.43351832644991,23.497292954761086,3.429304871769178,1050.0,27439.75191145967,0.0,18.640408199287048
2019-08-17,47.00580333929376,22.461675445000584,1.817362965063998,900.0,11642.157814391081,0.0,28.99264370660886
2019-08-18,39.72344365431251,20.86292933416097,7.411609961056209,969.8727265805171,25255.576412191036,0.0,28.931218540972008
2019-08-19,42.645983245565404,24.424853463916964,2.6564147652159322,900.0,20878.990142544662,0.0,17.829889674769113
2019-08-20,53.67556057280828,24.194412039900847,3.2020241960702136,900.0,20138.49292590487,0.0,25.60706469024888
2019-08-21,50.06678403203769,15.68493408315511,3.522015215759326,1050.0,19208.54539819981,0.0,30.565281515914712
2019-08-22,76.96177482209322,17.730378337597006,3.550009742247981,900.0,18047.254014515664,0.0,32.22832626224884
2019-08-23,46.4474006566911,29.010846488817315,2.2314134489050166,970.2540081311851,19702.514947201682,0.0,15.710095719595873
2019-08-24,57.80588659789256,22.868382694998218,12.87111785015941,1003.7575484885608,28468.24391156323,0.0,18.805790914524156
2019-08-25,63.48907422847469,21.82962061457246,9.197731499443082,900.0,25623.236718257027,0.0,24.351514547858194
2019-08-26,70.17024917829158,20.124605175116347,1.4089435366837233,900.0,14358.73876589719,0.0,22.298184955708663
2019-08-27,57.050838961169106,26.127817829161714,2.6261681879551486,1036.9408383494717,23070.63469094644,0.0,24.41251115268718
